company_id,Market Cap,Ent. Value,Shares Offered,Sector,Industry,Employees,Founded,IPO Price,Current,Price Target,PT Upside (%),Beta (5Y),Return,Volume,Avg. Volume,Shares,Float,Shares Insiders,Shares Institut.,Revenue,Rev. Growth,Gross Profit,Op. Income,Net Income,EPS,EBIT,PS Ratio,PB Ratio,CapEx,Operating CF,FCF,FCF / Share,Investing CF,Financing CF,Working Capital,Net Cash,Total Cash,Total Debt,Equity,Debt / Equity,Assets,Liabilities,Asset Turnover,Inv. Turnover,Current Ratio,Quick Ratio,Gross Margin,Oper. Margin,Profit Margin,FCF Margin,ROE,ROA,ROIC,high_risk_pred,high_risk_proba,Company Name
2391,260551547.0,260608332.0,17500000.0,Financials,Shell Companies,,2024.0,10.0,9.87,,,,-0.013,0.0,47625.0,26398333.0,,,,,,,-47952.0,-47952.0,-0.01,-47952.0,,,,-35415.0,-35415.0,-0.01,,55420.0,-525384.0,-56785.0,20005.0,76790.0,-22952.0,,993266.0,1016218.0,,,0.07,,,,,,,,-0.891,0,0.020478492232030108,Hennessy Capital Investment Corp. VII
2392,1736779343.0,2408854343.0,17800000.0,Energy,Oil & Gas Equipment & Services,1283.0,1996.0,24.0,18.96,33.6,0.772,,-0.21,347191.0,505564.0,91602286.0,8166700.0,,0.114,535278000.0,,270854000.0,113986000.0,80249000.0,10.41,113765000.0,3.24,2.07,-90521000.0,179383000.0,88862000.0,11.53,-94433000.0,-80335000.0,198331000.0,-672075000.0,4615000.0,676690000.0,839107000.0,0.81,1588949000.0,749842000.0,0.54,,3.26,1.42,0.506,0.213,0.15,0.166,0.165,0.081,0.074,0,0.03950474842569263,Flowco Holdings Inc.
2393,13171573.0,13872782.0,1750000.0,Communication Services,Telecom Services,53.0,2008.0,4.0,0.6,,,,-0.85,92571.0,97337.0,22253037.0,12874152.0,,,5512319.0,0.402,2955464.0,-3122951.0,-3351573.0,-0.31,-3134886.0,2.39,5.32,-131389.0,-1695707.0,-1827097.0,-0.17,-307453.0,2204343.0,3579029.0,-701209.0,3189931.0,3891140.0,2477709.0,1.57,8623013.0,6145304.0,0.66,,2.18,1.55,0.536,-0.566,-0.608,-0.331,-0.913,-0.403,-0.49,0,0.02136808763246249,PicoCELA Inc.
2394,10945000.0,12928333.0,1403685.0,Healthcare,Pharmaceutical Retailers,19.0,2016.0,4.0,0.99,,,,-0.754,175643.0,126676.0,11000000.0,,,,16688364.0,,3558665.0,1604223.0,1329717.0,0.12,1608735.0,0.66,2.04,-19507.0,-394330.0,-413837.0,-0.06,-40796.0,537315.0,5276056.0,-1983333.0,365391.0,2348724.0,5352250.0,0.44,10162442.0,4810192.0,2.76,14.07,2.46,1.37,0.213,0.096,0.08,-0.025,0.55,0.22,0.22,0,0.021503809193212306,Hong Kong Pharma Digital Technology Holdings Limited
2395,244610599.0,,15000000.0,Financials,Shell Companies,,2024.0,10.0,10.08,,,,0.008,27713.0,108794.0,24242874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.02019260314682068,Plum Acquisition Corp. IV
2396,64863044.0,,5000000.0,Financials,Shell Companies,,2024.0,10.0,10.03,,,,0.002,0.0,44565.0,6470000.0,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.020417136422729725,Ribbon Acquisition Corp.
2397,154295400.0,150166149.0,2100000.0,Industrials,Marine Shipping,17.0,2021.0,4.0,4.75,,,,0.188,463683.0,967336.0,32415000.0,1962600.0,0.903,,70785528.0,1.297,2280201.0,1397113.0,1211787.0,0.07,1408057.0,2.18,34.48,-427331.0,-965794.0,-1393125.0,-0.05,-427331.0,2160250.0,3728253.0,4129251.0,5504202.0,1374951.0,4475092.0,0.31,15073930.0,10598838.0,6.4,,1.29,1.28,0.032,0.02,0.017,-0.02,0.36,0.11,0.208,0,0.0355641834230407,Uni-Fuels Holdings Limited
2398,95732000.0,95868268.0,1750000.0,Industrials,Engineering & Construction,15.0,2018.0,4.0,4.16,,,,0.04,16999.0,144287.0,23012500.0,,,,4382996.0,,1561381.0,890789.0,783438.0,0.03,912370.0,21.84,71.48,-8225.0,756471.0,748246.0,0.04,-8225.0,-724815.0,1310806.0,-136268.0,1003534.0,1139802.0,1339355.0,0.85,3151759.0,1812404.0,2.86,,2.26,1.45,0.356,0.203,0.179,0.171,0.975,0.51,0.617,0,0.06516494183536041,Mint Incorporation Limited
2399,39088000.0,39016410.0,1200000.0,Technology,Software - Application,22.0,2017.0,4.0,3.44,,,,-0.14,58894.0,68620.0,11200000.0,,,,4561963.0,,2304689.0,1809711.0,1548347.0,0.14,1832763.0,8.57,10.3,,929203.0,929203.0,0.09,,-888932.0,1698318.0,71590.0,71590.0,,3793601.0,,5366316.0,1572715.0,1.55,,3.08,3.02,0.505,0.397,0.339,0.204,0.787,0.528,0.559,0,0.021522455874478184,3 E Network Technology Group Limited
2400,221810000.0,,20000000.0,Financials,Shell Companies,,2020.0,10.0,10.82,,,,0.086,6189596.0,356181.0,20500000.0,,0.049,0.169,,,,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.022006498529575327,"Cantor Equity Partners I, Inc."
2401,418959644.0,424205287.0,1500000.0,Healthcare,Drug Manufacturers - Specialty & Generic,278.0,2004.0,4.0,7.82,,,,0.955,1720255.0,578067.0,53575402.0,,0.916,,29852045.0,,17820091.0,6173460.0,4316866.0,0.1,6612461.0,14.03,11.19,-869631.0,6612323.0,5742692.0,0.13,-1614519.0,-2604501.0,7596953.0,-5245643.0,7084534.0,12330177.0,37443392.0,0.33,68599973.0,22041444.0,0.42,,1.37,0.87,0.597,0.207,0.145,0.192,0.111,0.062,0.106,0,0.15474589821285056,Zhengye Biotechnology Holding Limited
2402,18125000.0,21348990.0,,Industrials,Specialty Industrial Machinery,124.0,2016.0,4.0,1.3,,,,-0.675,28299.0,49203.0,14500000.0,,,,14523935.0,,4159537.0,1385268.0,1352511.0,0.08,1503361.0,1.25,2.02,-219121.0,394806.0,175685.0,0.01,-218132.0,463463.0,2317164.0,-3223990.0,951051.0,4175041.0,8963005.0,0.47,16021243.0,7058238.0,,,,0.67,0.286,0.095,0.093,0.012,0.151,0.084,0.105,0,0.021146120374433378,INLIF Limited
